,JBLAB-19902,JBLAB-19904,JBLAB-19905,JBLAB-19906,JBLAB-19907,JBLAB-19917,JBLAB-19937,JBLAB-19938,JBLAB-19939,JBLAB-19941
ENSG00000241852,113,80,273,250,92,215,297,25,134,71
ENSG00000158941,1378,1857,3405,5085,1049,5284,1938,1948,4339,2393
ENSG00000253200,11,6,13,29,14,19,19,10,21,7
ENSG00000147439,207,388,415,769,228,1176,299,258,829,444
ENSG00000261026,1,0,0,0,0,0,4,0,0,1
ENSG00000179388,7,2,0,21,5,7,122,8,62,131
ENSG00000253125,0,0,0,0,0,0,8,6,2,60
ENSG00000134020,0,5,0,0,0,0,3,0,0,0
ENSG00000245025,13,28,4,2,9,18,14,13,65,4
ENSG00000008853,445,401,446,490,318,666,418,262,770,384
ENSG00000120889,913,694,1887,1141,777,2037,1371,1390,1527,1130
ENSG00000246130,0,0,0,0,0,3,0,2,3,2
ENSG00000253616,2,15,16,0,5,1,9,3,2,12
ENSG00000173535,66,3,3,0,64,0,7,13,3,33
ENSG00000173530,224,141,368,0,146,2,380,105,149,378
ENSG00000104689,496,160,394,266,466,678,403,340,627,265
ENSG00000246582,89,52,329,93,58,186,118,164,190,109
ENSG00000250714,5,0,2,1,8,2,2,0,6,0
ENSG00000147457,427,506,1228,1420,369,1574,651,796,1109,1077
ENSG00000104679,274,330,673,428,249,699,269,264,1009,399
ENSG00000134013,35,66,103,258,18,263,1260,84,502,480
ENSG00000253837,0,0,1,0,0,4,2,0,4,0
ENSG00000197217,502,650,1308,1416,422,2248,861,786,1089,761
ENSG00000253390,0,0,2,1,0,3,1,4,0,2
ENSG00000147454,414,353,1737,1104,359,926,699,895,493,293
ENSG00000167034,30,18,14,117,37,280,22,580,186,61
ENSG00000254002,0,0,0,0,0,4,0,0,0,0
ENSG00000159167,305,459,107,335,134,860,2046,118,225,1202
ENSG00000042980,160,375,0,8,61,67,223,28,245,30
ENSG00000272163,0,0,0,5,0,2,0,0,0,0
ENSG00000104722,0,0,0,15,0,10,0,0,2,0
ENSG00000277586,0,0,0,322,0,88,0,0,14,0
ENSG00000272157,0,0,0,10,0,1,0,0,0,0
ENSG00000147459,361,72,0,160,242,170,168,317,157,240
ENSG00000147437,7,3,0,28,13,13,31,11,8,6
ENSG00000253476,0,1,0,4,5,3,5,1,0,1
ENSG00000104756,409,244,0,466,210,674,299,463,549,413
ENSG00000184661,242,227,0,693,167,1182,176,397,627,455
ENSG00000221818,0,0,0,0,0,0,3,0,0,0
ENSG00000221914,911,786,1,2226,627,3153,1686,1329,1857,1505
ENSG00000228451,96,47,43,206,45,146,178,33,102,68
ENSG00000104765,1737,1730,1130,3897,953,3622,4222,1687,3581,4074
ENSG00000251203,5,3,6,4,4,4,2,2,0,4
ENSG00000240694,4,1,0,37,1,9,75,16,156,231
ENSG00000092964,152,44,17,1039,130,460,1365,420,873,1448
ENSG00000253813,0,70,0,0,0,0,0,0,0,0
ENSG00000275115,4,5,2,8,0,1,5,1,5,1
ENSG00000215288,0,0,0,0,0,6,0,0,0,0
ENSG00000253899,118,230,218,293,99,459,222,268,221,252
ENSG00000104228,178,190,390,380,191,420,179,243,474,273
ENSG00000120899,330,346,948,269,353,805,259,138,178,58
ENSG00000120915,57,158,371,373,48,521,265,55,323,46
ENSG00000120885,9329,2014,20858,7125,5463,39819,23657,2489,69099,643
ENSG00000168077,5336,1715,1289,597,2867,1872,1019,479,3628,17
ENSG00000279302,4,5,9,5,3,9,15,1,4,0
ENSG00000147419,429,522,2199,1337,316,1526,666,523,1845,813
ENSG00000171320,148,140,811,548,94,431,236,364,916,440
ENSG00000168078,261,331,1898,1182,101,1481,694,526,966,1024
ENSG00000168079,0,0,30,5,0,13,1,1,12,1
ENSG00000189233,1,2,1,2,0,6,0,2,2,1
ENSG00000134014,389,433,1427,1128,308,1711,684,645,1368,976
ENSG00000253690,0,21,3,0,0,0,0,0,0,0
ENSG00000239198,4,17,25,6,13,13,23,9,15,23
ENSG00000168081,0,13380,139,0,0,16,30,2,36,2
ENSG00000186918,1238,1212,1861,1356,945,1230,2041,950,1980,1593
ENSG00000214050,34,57,279,108,26,163,85,159,234,119
ENSG00000254370,0,1,1,0,0,3,3,1,1,1
ENSG00000104290,67,557,382,667,62,1157,695,566,1135,723
ENSG00000012232,433,469,873,1319,452,2263,892,1146,2508,1359
ENSG00000246339,8,4,5,15,4,10,42,8,5,2
ENSG00000104299,186,216,573,728,129,669,272,254,817,337
ENSG00000147421,132,111,504,266,130,315,221,206,436,171
ENSG00000259366,5,5,23,6,5,7,7,15,13,5
ENSG00000197892,991,487,534,662,710,1394,478,491,2913,545
ENSG00000120875,146,123,38,225,565,765,815,163,3636,56
ENSG00000260253,1,0,0,2,0,2,1,0,4,0
ENSG00000254013,17,22,29,15,21,13,9,37,16,22
ENSG00000133872,2367,3893,7176,4822,1508,6078,4220,3656,8647,3363
ENSG00000272256,4,13,8,0,8,0,1,2,2,0
ENSG00000104660,271,577,1225,1578,220,1285,666,589,1750,714
ENSG00000241511,94,129,143,77,53,104,224,67,152,171
ENSG00000177669,1,1,7,0,0,0,0,0,0,0
ENSG00000271869,3,13,24,64,4,20,19,7,16,13
ENSG00000104671,259,322,1023,517,185,708,306,394,517,349
ENSG00000272375,1,0,6,3,0,8,5,1,1,1
ENSG00000248159,266,111,195,112,178,159,117,125,60,108
ENSG00000254152,0,0,0,0,0,1,0,3,1,0
ENSG00000127589,2794,6410,4854,3932,2048,4391,1776,3445,6858,2687
ENSG00000254109,6,18,3,0,9,19,0,7,66,1
ENSG00000157110,615,978,90,30,689,240,35,439,1818,200
ENSG00000279041,14,4,2,0,9,20,0,16,150,1
ENSG00000197265,340,469,1965,1016,257,1908,459,819,1363,1189
ENSG00000104687,808,1187,4757,3121,632,6347,1096,1831,4780,4275
ENSG00000104691,134,104,350,195,133,273,220,118,158,112
ENSG00000104695,1437,1323,4039,1163,1126,2198,1433,1575,2535,1032
ENSG00000133863,0,0,285,16,0,28,0,1,3,0
ENSG00000253204,58,38,38,56,38,74,39,47,38,42
ENSG00000172733,0,0,2,85,0,6,6,0,0,0
ENSG00000165392,194,160,626,412,155,367,311,285,557,190
ENSG00000229211,6,0,0,1,0,3,0,3,2,2
ENSG00000157168,59,10,105,32,19,50,1,0,6,2
ENSG00000253974,3,0,0,3,0,0,0,0,0,0
ENSG00000247134,0,0,46,4,1,3,4,5,0,31
ENSG00000272338,0,2,16,9,2,20,14,12,21,33
ENSG00000172728,36,68,274,118,47,181,85,134,456,149
ENSG00000129696,101,105,371,466,100,648,174,211,582,314
ENSG00000198042,252,240,1204,1121,212,1247,261,541,859,524
ENSG00000253995,8,32,25,9,13,9,52,16,25,30
ENSG00000133874,3,128,142,387,17,352,156,160,417,173
ENSG00000133878,0,3,0,47,0,33,0,0,3,0
ENSG00000253642,0,2,1,141,3,94,1,0,15,0
ENSG00000253569,0,0,0,3,0,0,0,0,0,0
ENSG00000240738,109,141,285,254,60,375,310,164,216,283
ENSG00000188512,14,48,44,56,6,97,36,96,33,117
ENSG00000254302,0,0,0,33,0,14,0,0,1,0
ENSG00000253108,0,0,0,3,0,1,0,0,0,0
ENSG00000254344,0,0,0,3,0,1,0,0,0,0
ENSG00000243181,200,399,551,236,149,323,403,382,326,692
ENSG00000156687,0,0,0,168,0,2,0,0,0,0
ENSG00000232024,134,131,143,148,86,135,156,124,181,113
ENSG00000253363,21,0,0,34,9,53,0,0,0,0
ENSG00000253123,0,0,2,3,0,3,4,1,6,8
ENSG00000253161,0,1,0,0,0,1,0,21,1,9
ENSG00000253414,1,6,4,1,6,14,8,65,101,12
ENSG00000254290,0,0,1,0,0,7,4,13,11,4
ENSG00000183779,118,380,621,1420,145,3060,790,3624,3397,3549
ENSG00000253181,0,0,0,0,0,1,2,3,0,1
ENSG00000183154,1,3,0,2,0,3,1,0,3,1
ENSG00000147475,659,1695,1114,1093,425,1359,1447,832,2307,1193
ENSG00000233170,18,35,21,86,21,79,34,19,45,17
ENSG00000147471,288,1174,480,836,251,1070,381,1037,1776,870
ENSG00000020181,1,7,3,18,3,31,0,16,11,30
ENSG00000104221,273,487,335,368,193,742,207,241,426,220
ENSG00000156675,1219,2078,946,1465,751,2695,518,1733,3053,1477
ENSG00000280064,2,1,0,0,0,0,0,2,2,3
ENSG00000187840,613,990,6405,1701,868,4055,707,2876,847,2337
ENSG00000260949,1,4,6,3,7,4,1,9,1,5
ENSG00000129691,437,1733,1079,761,278,965,472,721,1515,919
ENSG00000175324,392,838,795,909,276,1223,395,562,1463,627
ENSG00000156735,147,546,453,712,86,702,431,532,1364,776
ENSG00000085788,422,1358,1281,1091,222,679,703,576,731,837
ENSG00000147535,147,714,469,460,99,407,291,764,1385,288
ENSG00000147548,910,3377,1744,1409,764,1700,1397,1428,2269,1087
ENSG00000272092,5,18,11,8,5,11,9,4,1,3
ENSG00000165046,53,41,8,30,41,56,65,6,40,12
ENSG00000254981,0,0,0,0,0,7,1,1,0,0
ENSG00000272159,0,1,0,6,3,13,5,0,4,1
ENSG00000077782,13,1021,35,3971,11,6668,924,342,3215,2668
ENSG00000239218,0,3,1,15,0,21,4,4,10,9
ENSG00000253361,0,0,1,2,0,7,6,4,15,23
ENSG00000254100,0,0,0,7,0,0,5,1,11,9
ENSG00000253570,60,322,165,80,53,135,84,260,350,336
ENSG00000147526,989,456,365,359,994,1023,395,370,844,775
ENSG00000169499,1347,2980,770,690,1014,1486,1630,1022,4728,1836
ENSG00000169490,537,1224,715,903,427,1218,618,553,2699,863
ENSG00000168615,4564,3811,3673,1269,2744,2713,1649,1244,1306,1734
ENSG00000197140,28,22,41,36,19,58,31,21,85,4
ENSG00000243095,6,2,8,2,4,8,3,9,11,8
ENSG00000197475,0,3,0,0,0,0,0,0,1,0
ENSG00000104755,18,0,0,0,14,1,0,0,0,0
ENSG00000131203,38,194,6,2,166,419,187,215,1141,91
ENSG00000253939,0,0,0,0,0,3,1,1,0,1
ENSG00000253838,0,1,0,0,0,3,0,2,2,1
ENSG00000188676,0,1,0,0,0,10,2,0,0,0
ENSG00000176907,1282,444,169,130,706,1086,644,47,470,41
ENSG00000254143,0,0,0,0,3,0,0,0,0,0
ENSG00000165061,0,2,0,50,5,37,0,1,2,0
ENSG00000104332,2979,2,336,131,1246,339,3,37,1401,69
ENSG00000253509,5,0,0,0,0,0,0,1,0,0
ENSG00000147533,519,1504,2228,1413,357,1837,603,3265,1790,3037
ENSG00000253943,1,4,7,7,8,9,1,5,5,4
ENSG00000147536,184,728,1386,769,133,1092,330,1132,1325,1293
ENSG00000253133,0,1,3,0,0,1,2,3,2,2
ENSG00000158669,1083,2142,3360,1817,942,3268,903,5110,2402,4688
ENSG00000264578,1,1,0,0,1,2,0,1,1,7
ENSG00000029534,2,13,4,8,3,16,7,217,29,35
ENSG00000260588,6,8,13,8,10,12,3,10,4,8
ENSG00000083168,2333,1560,1371,1209,1810,837,818,4153,1975,3550
ENSG00000238966,2,2,0,0,3,0,0,2,0,2
ENSG00000271938,2,0,1,3,0,0,0,1,0,1
ENSG00000261449,0,0,0,1,3,0,0,0,0,0
ENSG00000070718,775,472,942,971,731,763,496,1665,383,1321
ENSG00000104368,218,1252,2647,10,252,701,131,218,1190,618
ENSG00000253408,0,0,0,1,0,0,1,3,0,1
ENSG00000104365,1901,1516,2758,937,1713,555,546,1932,462,1487
ENSG00000070501,799,648,1204,761,760,797,273,1223,683,1069
ENSG00000240395,243,237,535,151,174,268,569,277,362,500
ENSG00000104371,1,1,0,0,0,2,0,1,18,4
ENSG00000078668,4996,3018,4074,3343,3742,3357,1148,7532,3439,10201
ENSG00000168575,8079,2121,2185,1706,5605,1379,431,6445,713,2079
ENSG00000254165,38,13,8,10,29,5,6,28,7,7
ENSG00000176209,330,750,648,536,289,561,511,2022,1242,2538
ENSG00000255361,19,22,34,15,14,14,15,32,10,15
ENSG00000147434,0,0,0,0,0,1,0,1,0,3
ENSG00000131931,315,161,298,180,343,240,166,509,314,588
ENSG00000120925,1042,719,583,400,903,384,449,1061,639,761
ENSG00000168172,3553,1090,1000,670,2300,482,723,1847,642,2119
ENSG00000168522,3574,1557,1860,1528,3293,1762,1098,6231,1536,4245
ENSG00000200731,1,2,0,0,3,0,1,0,0,0
ENSG00000185900,765,179,132,132,397,70,59,424,192,231
ENSG00000165102,3166,1811,1016,1550,3015,839,1020,3206,1624,3609
ENSG00000253606,21,39,54,42,19,86,39,50,7,34
ENSG00000234713,0,0,0,6,0,2,0,0,0,0
ENSG00000188877,15,0,0,4,4,6,0,0,0,0
ENSG00000250637,0,0,0,7,0,0,0,0,0,0
ENSG00000254069,0,0,0,3,0,0,0,0,0,0
ENSG00000253418,0,0,0,13,0,15,0,0,0,0
ENSG00000248498,79,23,151,77,96,161,18,67,13,49
ENSG00000251470,8,12,86,11,32,44,15,50,5,36
ENSG00000215179,33,66,36,48,18,40,23,63,27,13
ENSG00000188873,656,913,1087,630,654,677,1092,739,973,1384
ENSG00000255366,12,3,6,0,2,1,3,2,4,2
ENSG00000164808,1319,1292,1354,1423,853,1154,1222,2752,1398,1868
ENSG00000253330,15,25,13,16,25,34,12,8,11,17
ENSG00000269924,3,2,0,3,4,3,0,17,2,3
ENSG00000254065,2,5,5,9,7,7,3,4,7,4
ENSG00000221869,833,2379,1436,332,1278,751,2841,3322,3724,3184
ENSG00000253729,4985,6017,7538,7000,3610,5759,7792,22710,9051,14879
ENSG00000104738,2753,4147,8178,4795,2204,3782,2967,16566,7050,12719
ENSG00000169139,541,1489,2317,2072,516,2051,1963,4176,1946,3758
ENSG00000224594,1,0,0,0,8,7,0,0,0,3
ENSG00000034239,0,28,0,14,6,70,63,41,11,82
ENSG00000019549,11,4,0,7,40,1,2,0,5,2
ENSG00000253810,1,1,4,0,4,0,2,5,0,6
ENSG00000147485,2,7,3,94,0,0,4,1,2,0
ENSG00000168300,550,869,1140,567,435,539,1310,2202,1044,1064
ENSG00000228801,23,89,136,41,22,38,127,160,45,95
ENSG00000272024,5,5,4,2,0,4,12,19,5,12
ENSG00000253844,0,3,2,0,0,0,4,5,6,1
ENSG00000196711,0,3,0,2,0,3,0,3,9,7
ENSG00000023287,1428,2063,2843,1871,826,1700,2302,4223,2116,2478
ENSG00000271555,0,0,0,0,0,0,1,3,1,4
ENSG00000183729,0,0,0,7,0,4,0,0,0,0
ENSG00000082556,8,5,4,54,11,110,81,241,94,1
ENSG00000260484,0,0,0,0,3,0,0,0,0,0
ENSG00000237807,133,37,51,14,174,10,53,33,53,2
ENSG00000240919,112,186,280,112,76,212,223,228,156,365
ENSG00000206144,16,23,8,13,6,13,13,21,11,0
ENSG00000047249,531,1740,3156,1113,465,1709,1173,2150,1685,1337
ENSG00000147509,2,0,2,7,12,26,28,76,12,45
ENSG00000272457,0,0,0,0,0,0,0,3,1,0
ENSG00000187735,1426,2453,7233,2346,1222,2016,2214,6514,3959,4548
ENSG00000260955,2,0,6,6,1,5,0,8,0,2
ENSG00000120992,870,966,4675,1177,742,915,1383,3005,2193,3738
ENSG00000137547,1436,2297,5655,1435,1189,2048,1510,3711,2525,2386
ENSG00000164736,1652,6766,3315,10014,1752,5653,3660,942,11323,8562
ENSG00000274310,13,135,105,61,11,20,50,10,224,37
ENSG00000226098,4,6,2,8,2,1,2,4,3,1
ENSG00000254142,22,18,38,0,7,6,18,24,27,49
ENSG00000104237,84,8,13,1,18,4,8,7,5,3
ENSG00000254608,36,2,7,1,18,1,4,2,2,1
ENSG00000253114,28,27,50,14,10,23,15,23,13,13
ENSG00000206579,16,101,53,9,7,31,259,0,167,3
ENSG00000248522,0,0,3,0,0,4,0,0,0,0
ENSG00000167904,322,480,1742,564,295,497,738,1308,809,947
ENSG00000137574,630,617,2094,885,472,736,559,1269,1134,787
ENSG00000254087,520,613,2402,284,543,1005,1061,4708,2190,3230
ENSG00000254325,0,2,0,0,1,2,1,3,2,1
ENSG00000236814,175,200,174,187,130,274,188,264,222,203
ENSG00000008988,9236,13402,54688,12073,8640,11598,26194,32929,42922,57537
ENSG00000248578,315,290,430,161,265,237,406,323,284,490
ENSG00000172680,0,0,0,2,1,1,0,0,3,1
ENSG00000181690,360,322,692,255,212,172,45,855,409,454
ENSG00000170791,830,1246,4231,1180,831,1592,453,3285,2639,3663
ENSG00000272343,2,6,16,20,3,16,7,12,11,21
ENSG00000170786,67,8,22,126,71,167,103,1487,175,856
ENSG00000181195,0,4,7,0,3,0,1,339,299,1176
ENSG00000254254,0,0,0,0,0,0,0,2,2,3
ENSG00000253541,94,59,51,38,63,14,83,38,37,38
ENSG00000246430,5,0,0,0,2,0,0,2,0,1
ENSG00000241431,281,329,1312,614,267,487,556,517,1292,1091
ENSG00000104331,2165,3153,3935,2620,1423,2856,5755,9809,4909,6045
ENSG00000253301,2,4,13,2,23,44,28,1,11,0
ENSG00000215117,0,0,0,0,0,1,1,3,0,0
ENSG00000253376,46,0,0,0,18,0,0,0,0,0
ENSG00000169122,21,160,67,226,24,293,222,77,75,5
ENSG00000215114,610,995,2834,1158,413,949,711,1616,1396,910
ENSG00000250031,11,3,12,7,3,8,8,5,2,3
ENSG00000137575,1553,3795,10911,3356,1411,3254,4620,11207,6391,8952
ENSG00000035681,416,706,1882,460,326,441,696,1395,754,591
ENSG00000242970,296,256,466,325,287,522,648,219,506,326
ENSG00000198846,1,43,44,45,6,9,829,1248,349,958
ENSG00000167912,1,19,68,22,2,6,236,220,167,276
ENSG00000178538,84,52,576,48,13,377,476,9684,2228,2561
ENSG00000251396,19,38,42,16,30,27,140,37,12,27
ENSG00000104388,2445,5407,7598,2544,1870,4222,4003,6527,4782,4435
ENSG00000254869,0,0,0,0,4,0,1,1,0,0
ENSG00000171316,689,1323,2340,607,613,658,2542,2960,1396,1488
ENSG00000254777,1,3,26,0,0,2,32,3,3,22
ENSG00000255397,80,194,192,306,85,330,110,157,145,118
ENSG00000177182,2,10,9,1,1,2,66,3,5,0
ENSG00000213881,73,68,125,49,79,70,97,100,82,129
ENSG00000198363,6271,2703,8579,1650,4600,874,7980,2106,4164,1902
ENSG00000254285,1714,4375,2461,4569,2093,7583,1695,2169,1965,1909
ENSG00000222898,3,0,2,0,2,2,2,0,0,2
ENSG00000237810,0,1,4,2,5,2,0,1,1,1
ENSG00000253517,7,7,18,18,1,24,9,12,6,15
ENSG00000253431,8,4,4,0,2,2,2,0,0,5
ENSG00000274956,0,1,0,0,0,0,0,0,3,0
ENSG00000137563,680,575,2954,2115,440,1787,3074,537,2187,2074
ENSG00000137561,3,0,11,38,4,10,6,3,9,6
ENSG00000253555,23,36,47,48,30,41,16,50,27,30
ENSG00000270673,17,8,83,52,3,28,39,36,41,39
ENSG00000185728,1557,2209,3481,1588,967,1593,2728,3467,2517,1964
ENSG00000261542,18,10,57,26,8,26,22,40,33,25
ENSG00000253554,0,1,4,2,0,2,0,0,5,0
ENSG00000172817,55,32,20,70,35,52,1,0,34,2
ENSG00000272010,4,2,6,5,1,7,30,8,17,12
ENSG00000104442,687,1300,2762,1345,592,1251,2027,2445,2419,2342
ENSG00000066855,366,363,1093,962,247,995,1281,2329,980,1564
ENSG00000272155,0,0,13,10,10,18,8,17,4,19
ENSG00000205268,165,205,2123,1583,164,1137,1106,3096,2169,2045
ENSG00000272192,0,2,9,3,6,8,10,16,25,16
ENSG00000147570,0,1,2,0,4,2,2,4,1,18
ENSG00000147573,80,13,195,1,49,111,53,120,23,3
ENSG00000147571,0,0,0,0,0,0,0,0,334,0
ENSG00000246145,2,2,5,1,0,2,1,13,13,4
ENSG00000179041,373,799,2068,1378,408,1049,1000,2039,1581,1858
ENSG00000147576,45,26,39,57,67,57,124,154,127,53
ENSG00000169085,2,8,0,5,1,11,29,16,0,3
ENSG00000185697,105,108,122,285,42,144,520,173,181,188
ENSG00000175073,541,891,624,533,340,633,1007,1528,1177,870
ENSG00000213865,24,53,71,90,14,86,162,145,97,78
ENSG00000104205,64,137,101,61,42,117,105,514,301,269
ENSG00000213005,6,15,10,7,7,14,4,19,11,26
ENSG00000178460,26,16,43,94,18,52,115,55,27,51
ENSG00000245910,848,1245,4274,933,778,1337,4016,5899,2693,4159
ENSG00000261787,0,1,4,63,8,22,13,76,981,152
ENSG00000178125,1,3,3,2,4,0,28,5,21,3
ENSG00000253223,38,35,53,72,30,45,35,41,27,25
ENSG00000121022,894,1607,2620,1416,751,1751,2140,3220,2402,1773
ENSG00000104218,262,284,474,530,242,343,647,1194,734,589
ENSG00000066777,2952,3174,4055,1702,1739,2141,4504,7129,3014,2496
ENSG00000271966,3,9,15,10,1,12,43,51,11,7
ENSG00000165078,0,1,0,0,0,0,1,16,0,0
ENSG00000046889,530,601,490,100,153,411,41,5299,1207,862
ENSG00000248801,6,1,15,3,8,29,7,55,89,17
ENSG00000165084,17,7,18,0,17,49,21,91,153,23
ENSG00000236191,3,5,5,6,4,4,8,2,8,7
ENSG00000254337,1,0,1,0,0,0,0,0,6,0
ENSG00000254332,793,1389,1017,139,579,320,784,1373,1792,483
ENSG00000137573,3,226,13,3,7,24,601,142,114,0
ENSG00000137571,6,3,56,4,4,1,1,41,102,7
ENSG00000246528,0,0,8,0,0,0,0,3,5,3
ENSG00000255107,6,10,12,16,8,9,5,9,26,11
ENSG00000247570,23,47,186,46,30,51,63,146,56,82
ENSG00000253721,44,57,62,64,33,92,43,94,109,92
ENSG00000253173,0,3,13,4,2,3,4,6,1,3
ENSG00000140396,1422,1453,422,398,844,543,2254,2104,1378,895
ENSG00000213003,0,0,0,0,0,4,0,0,0,2
ENSG00000067167,7690,7284,1503,3300,4528,4035,6803,12912,11405,6872
ENSG00000246366,0,0,0,1,2,2,2,2,0,4
ENSG00000147592,721,663,482,666,639,922,890,2091,700,1746
ENSG00000243532,0,0,0,0,0,0,1,4,0,0
ENSG00000221947,127,31,176,77,76,73,143,400,18,206
ENSG00000104313,21,0,139,47,28,75,0,100,31,14
ENSG00000253379,1,0,1,5,0,8,0,31,5,4
ENSG00000235531,1,0,0,40,0,16,0,0,0,0
ENSG00000178860,3,1,0,9,1,10,0,0,0,0
ENSG00000250979,0,1,0,9,0,3,0,0,0,0
ENSG00000182674,1,2,8,0,0,11,0,0,6,0
ENSG00000260838,0,0,0,0,0,4,0,0,0,0
ENSG00000147601,313,685,707,632,275,553,1005,817,1162,697
ENSG00000253636,9,11,12,23,21,15,25,29,10,22
ENSG00000164764,18,76,26,352,22,285,536,96,676,12
ENSG00000237061,0,0,0,3,0,1,4,2,0,0
ENSG00000253564,2,2,1,1,2,1,4,1,0,1
ENSG00000274443,0,4,0,0,0,1,1,1,0,0
ENSG00000254213,0,0,0,3,0,2,1,1,0,0
ENSG00000147604,9125,14352,27558,14635,7467,15643,39416,37296,46124,55551
ENSG00000121039,60,153,396,934,101,564,659,2232,7421,1134
ENSG00000253339,0,0,0,0,0,0,0,38,44,4
ENSG00000253302,0,0,0,3,0,5,4,33,8,21
ENSG00000040341,845,1189,1254,954,593,903,1448,1648,1605,1505
ENSG00000104343,506,620,844,604,431,783,1229,2314,1733,1375
ENSG00000251633,3,9,10,11,14,10,5,2,8,4
ENSG00000154582,959,1475,2466,1481,866,1914,2063,3585,2945,3180
ENSG00000175606,277,533,983,700,298,883,865,1483,1094,1357
ENSG00000253833,410,174,209,240,282,220,146,130,168,143
ENSG00000154589,11,7,2,0,18,5,4,6,0,2
ENSG00000104369,86,22,743,354,119,197,538,608,44,604
ENSG00000104381,146,50,53,811,164,349,204,603,558,401
ENSG00000254349,8,0,12,12,3,1,0,51,1,10
ENSG00000253341,409,682,915,835,368,1196,1019,674,370,977
ENSG00000253706,72,0,18,44,56,54,0,0,0,0
ENSG00000137558,10,0,9,37,2,7,1,117,0,16
ENSG00000121005,109,38,203,214,45,304,882,0,1407,21
ENSG00000254238,4,0,0,0,0,1,7,0,0,0
ENSG00000249395,27,20,36,16,11,36,55,5,18,9
ENSG00000254023,0,0,1,2,4,1,0,3,1,4
ENSG00000164749,25,1,30,22,23,9,17,0,2,2
ENSG00000253661,12,0,20,128,5,70,0,0,0,0
ENSG00000253681,1,0,0,3,0,7,0,0,0,0
ENSG00000091656,720,21,342,368,442,207,19,15,71,53
ENSG00000164751,795,1541,682,1416,594,1157,2203,2243,2012,2404
ENSG00000171033,29,20,7,339,33,95,0,0,104,8
ENSG00000104427,196,264,30,122,154,91,352,86,141,177
ENSG00000104432,7,0,1,2,7,1,0,0,9,3
ENSG00000253919,320,251,587,176,205,152,122,231,253,160
ENSG00000261618,2,2,0,0,4,0,0,1,3,0
ENSG00000240540,212,296,569,271,166,304,363,262,460,536
ENSG00000104435,0,0,0,0,6,0,0,0,1,0
ENSG00000164683,2,3,16,11,2,48,78,334,215,1302
ENSG00000272138,0,1,1,2,2,5,23,16,4,55
ENSG00000147586,68,82,102,149,83,107,107,190,99,360
ENSG00000272518,19,12,5,14,3,12,16,62,5,67
ENSG00000272264,10,2,11,1,6,3,1,5,0,5
ENSG00000076554,1675,1950,3353,1297,1200,1604,2392,6013,997,5266
ENSG00000241746,17,41,46,28,20,39,32,36,48,61
ENSG00000213791,71,138,130,362,61,466,327,62,143,180
ENSG00000251867,14,91,62,34,10,23,153,41,13,24
ENSG00000205189,678,1405,1093,931,473,784,2693,1453,716,1272
ENSG00000260317,18,60,32,30,19,47,30,65,22,25
ENSG00000188856,196,209,349,215,116,228,191,177,260,413
ENSG00000254181,1,0,0,3,1,1,0,4,6,3
ENSG00000164684,710,1177,1871,757,452,313,1835,1967,359,211
ENSG00000254331,11,26,43,44,6,37,12,7,15,19
ENSG00000253516,2,1,1,1,1,0,4,3,0,1
ENSG00000076641,127,52,34,53,82,31,36,10,12,7
ENSG00000253677,10,4,7,6,3,7,2,7,7,3
ENSG00000272425,0,2,27,10,0,6,8,1,2,0
ENSG00000254027,0,8,29,10,4,5,16,0,9,2
ENSG00000164687,79,234,1827,651,192,585,364,98,281,238
ENSG00000170323,0,0,0,0,4,0,0,0,0,0
ENSG00000237264,5865,3702,769,1324,3450,6694,1086,3299,4815,1104
ENSG00000197416,0,0,0,0,3,0,0,0,0,0
ENSG00000240427,13,8,10,9,7,27,22,7,15,10
ENSG00000133731,193,382,350,367,155,299,512,593,161,923
ENSG00000253598,9,25,52,43,7,52,46,30,5,8
ENSG00000104231,699,648,1897,995,508,1058,2168,3682,530,2223
ENSG00000164695,654,891,435,36,594,336,873,1471,338,824
ENSG00000104497,193,177,202,148,131,137,533,598,113,386
ENSG00000231942,27,24,45,31,24,32,32,20,34,45
ENSG00000254689,0,1,1,1,0,0,4,4,0,1
ENSG00000206228,663,824,1390,837,488,710,1007,594,745,1083
ENSG00000253898,0,0,0,5,0,0,0,0,0,3
ENSG00000254202,0,2,5,0,0,6,2,0,0,0
ENSG00000184672,0,2,24,3,0,10,0,0,0,0
ENSG00000133739,192,252,284,1034,109,379,369,283,203,355
ENSG00000260493,0,0,9,10,3,2,11,5,1,5
ENSG00000133740,107,1131,880,924,101,667,1320,1274,374,1170
ENSG00000254208,0,0,1,1,0,0,1,4,0,1
ENSG00000176731,611,1040,1969,1623,528,1267,1963,2060,572,2123
ENSG00000185015,61,54,363,128,59,166,130,328,47,136
ENSG00000258256,0,0,0,0,0,0,2,7,1,1
ENSG00000164879,6,14,369,20,6,26,42,11,2,47
ENSG00000253549,1,8,19,6,0,15,95,2,8,22
ENSG00000104267,38,247,308,102,103,422,2372,14,66,1351
ENSG00000253680,26,25,43,24,26,45,38,68,55,31
ENSG00000253154,0,0,8,0,0,7,5,0,0,0
ENSG00000147614,0,3,13,0,0,3,7,2,0,7
ENSG00000254231,2,11,16,2,3,5,5,7,0,3
ENSG00000123124,889,1740,1871,774,578,928,1868,1728,434,1800
ENSG00000176623,716,728,1131,1405,467,837,1756,1402,335,1076
