,JBLAB-19902,JBLAB-19904,JBLAB-19905,JBLAB-19906,JBLAB-19907,JBLAB-19917,JBLAB-19937,JBLAB-19938,JBLAB-19939,JBLAB-19941
ENSG00000110497,1303.3,1402.126,622.011,512.497,1205.972,761.371,471.031,911.271,982.704,481.955
ENSG00000244313,1980.734,3350.008,4140.914,1663.366,2081.904,1616.383,3459.131,3182.632,5094.296,5864.969
ENSG00000180423,182.837,106.442,93.26,101.355,197.746,115.25,47.313,167.456,152.398,51.966
ENSG00000175224,3764.568,1959.493,1423.049,1503.977,3837.944,2626.262,1166.011,3530.2,3218.225,1546.738
ENSG00000175220,3765.74,3167.122,1151.595,926.09,3636.02,1290.081,883.182,1544.097,3313.867,944.549
ENSG00000175213,644.618,450.925,235.648,316.326,543.105,497.736,177.688,328.096,368.908,167.105
ENSG00000180210,4.688,0,0,0,8.355,0.72,0,1.947,1.051,0
ENSG00000175216,5962.128,3337.428,3274.928,3295.672,4296.102,4192.222,2090.198,4443.418,3835.174,3413.42
ENSG00000247675,5.86,7.741,9.159,8.991,0,10.805,16.823,2.921,13.663,19.36
ENSG00000134569,7.032,53.221,139.89,618.756,6.963,188.002,147.197,563.703,1411.52,4204.111
ENSG00000149179,1041.937,1319.876,632.836,653.903,1026.33,1111.443,525.704,1047.572,982.704,1187.055
ENSG00000255520,1.172,0.968,0,0.817,4.178,0,0,0,0,0
ENSG00000149182,3109.402,2841.991,1612.9,1557.924,3193.181,1640.153,1079.796,2985.969,2938.653,1591.571
ENSG00000270060,19.925,1.935,5.829,15.53,26.459,2.161,6.308,7.789,3.153,1.019
ENSG00000165912,516.866,312.551,1970.952,852.526,676.793,685.018,631.896,1106.96,2091.531,1352.122
ENSG00000243802,583.672,770.25,2517.189,572.983,623.875,454.518,1505.616,1916.978,2483.561,3547.919
ENSG00000134574,350.438,402.543,165.703,299.161,342.574,298.21,255.492,339.779,339.48,546.147
ENSG00000134575,2156.539,1103.122,712.773,908.108,2175.206,1310.97,588.788,1442.845,1605.959,618.491
ENSG00000025434,153.536,190.627,238.979,114.433,291.049,103.725,247.081,193.742,290.082,249.638
ENSG00000110514,1209.537,831.212,763.567,535.383,1125.203,761.371,426.871,1485.683,1448.306,1397.974
ENSG00000134571,3.516,0.968,0,0,11.141,0,2.103,0,0,0
ENSG00000066336,108.999,34.835,0,0,221.42,0,3.154,2.921,8.408,1.019
ENSG00000255197,8.204,1.935,0,0,6.963,0,0,0.974,0,0
ENSG00000165915,2871.479,1045.063,817.691,495.332,2743.378,523.668,535.166,815.86,572.806,404.516
ENSG00000165916,4107.973,3515.476,2975.163,1672.357,3442.452,3529.534,968.346,5399.473,3520.918,3337
ENSG00000165917,14.064,8.709,0,0,12.533,2.161,3.154,6.815,3.153,1.019
ENSG00000149187,3429.366,3377.102,3772.87,2202.836,2988.472,2881.973,2653.753,6044.956,4372.245,3242.24
ENSG00000213619,1794.381,2121.091,1798.587,1425.509,1703.123,2363.347,988.323,2548.832,2692.714,2082.696
ENSG00000110536,268.395,327.066,423.001,238.675,257.627,304.692,188.202,778.864,658.99,543.09
ENSG00000123444,1310.332,911.527,488.783,528.844,1026.33,563.285,323.834,625.038,693.673,560.412
ENSG00000231880,1.172,1.935,0.833,1.635,1.393,0,0,6.815,1.051,0
ENSG00000172247,1.172,4.838,0,0,0,1.441,4.206,0.974,4.204,2.038
ENSG00000109919,3049.628,3112.933,3502.249,2067.969,2840.859,2751.596,1456.199,5092.795,3706.949,4429.295
ENSG00000165923,73.838,79.347,8.327,42.504,87.732,14.406,43.108,36.022,8.408,40.757
ENSG00000109920,2190.528,1668.23,1244.856,1177.843,1962.142,1051.657,1054.562,1982.208,730.459,691.854
ENSG00000200090,3.516,6.774,4.163,0.817,1.393,0.72,3.154,6.815,1.051,0
ENSG00000030066,1506.061,1145.699,1153.261,1902.041,1118.24,1491.768,602.457,1731.025,1737.337,836.543
ENSG00000271543,0,0,0.833,2.452,0,0,0,0,0,0
ENSG00000252874,3.516,0,0,0,1.393,0,0,0,0,0
ENSG00000254780,1.172,0.968,2.498,0,4.178,0.72,1.051,0.974,1.051,3.057
ENSG00000149177,5533.164,1710.807,323.08,248.483,3481.444,638.918,341.707,3952.734,1458.816,1160.563
ENSG00000182053,0,0,0,1.635,2.785,2.161,0,0,0,0
ENSG00000086205,3.516,18.385,65.782,12.261,1.393,25.211,5.257,0,57.806,0
ENSG00000255532,0,40.641,0.833,0,0,5.042,2.103,2.921,0,0
ENSG00000226268,223.858,151.921,459.639,323.682,211.672,453.797,43.108,520.865,63.061,453.424
ENSG00000254487,1.172,0.968,0,0,0,0,0,4.868,1.051,0
ENSG00000255500,22.269,10.644,29.976,12.261,13.926,12.966,8.411,14.604,22.071,9.17
ENSG00000255042,19.925,29.03,24.148,13.895,13.926,35.295,23.131,26.287,16.816,36.682
ENSG00000254518,0,0,0,0,0,2.161,0,0,0,0
ENSG00000254840,0,0,0,0,0,2.161,0,0,0,0
ENSG00000214883,3.516,2.903,4.163,0,0,2.881,1.051,4.868,0,1.019
ENSG00000150244,0,0.968,0,0,0,4.322,0,0,0,0
ENSG00000254547,0,0,6.661,6.539,6.963,7.923,3.154,1.947,1.051,0
ENSG00000124900,0,0,4.996,0.817,0,0,0,0,0,0
ENSG00000214880,1.172,2.903,0,8.174,1.393,2.161,0,2.921,1.051,0
ENSG00000254722,2.344,0,0.833,4.904,2.785,0,1.051,0,2.102,0
ENSG00000242208,135.956,122.892,238.146,47.408,149.006,83.556,264.955,124.618,223.867,314.85
ENSG00000238041,104.311,55.156,34.973,133.233,112.799,70.591,84.113,45.758,119.816,70.306
ENSG00000183908,0,27.094,0.833,0,0,25.931,0,2725.05,54.653,0
ENSG00000134817,0,0,0,0.817,0,0.72,0,8.762,3.153,0
ENSG00000149115,8807.822,6607.121,6092.714,2055.708,8310.904,4917.577,1036.688,4933.128,2340.623,2623.748
ENSG00000254662,7.032,5.806,3.331,7.356,8.355,2.881,3.154,5.841,13.663,11.208
ENSG00000149136,6911.474,5199.189,9853.926,4696.659,6503.338,6195.413,2051.296,7391.417,5320.265,7018.399
ENSG00000186652,1.172,0,0,0,9.748,0,0,0,0,0
ENSG00000134802,691.499,178.048,129.898,23.704,761.74,638.197,15.771,330.044,59.908,113.101
ENSG00000186907,49.225,4.838,39.969,37.599,40.385,59.786,3.154,6.815,5.255,10.189
ENSG00000149150,8.204,19.353,139.89,17.982,18.104,33.855,4.206,712.66,91.439,259.828
ENSG00000134809,677.435,574.785,885.138,544.374,821.621,888.866,238.67,1367.88,923.847,1366.387
ENSG00000214872,2.344,0,1.665,0,5.57,0,0,0,0,0
ENSG00000156587,4517.012,3309.366,2946.019,811.657,5123.293,3382.59,529.909,5594.189,2049.49,1322.573
ENSG00000240371,444.2,707.353,432.161,353.925,360.678,558.963,3268.826,1372.747,2000.092,2114.283
ENSG00000149131,2581.987,9960.032,133.229,129.963,3113.804,269.397,1892.534,769.128,1912.857,219.07
ENSG00000254602,8.204,36.771,3.331,0.817,5.57,5.042,16.823,78.86,10.51,2.038
ENSG00000166793,23.441,9.677,0,3.27,16.711,20.169,10.514,2.921,1.051,11.208
ENSG00000172409,583.672,368.675,496.277,446.289,492.973,584.894,257.595,528.654,728.357,455.462
ENSG00000156599,4989.341,4900.185,3178.337,1809.677,4846.17,3006.587,1127.109,3313.092,3764.755,2280.368
ENSG00000156603,582.5,348.354,390.527,274.639,623.875,319.819,162.968,461.477,650.582,542.071
ENSG00000213593,2728.491,2296.236,2753.67,2555.127,2573.484,4123.072,771.733,2998.626,3565.061,2427.095
ENSG00000213592,642.274,437.378,958.414,496.149,523.609,607.944,635.05,1518.784,825.051,2275.274
ENSG00000211450,1048.969,1150.537,2052.554,1327.423,1090.388,1011.32,741.242,1472.053,3118.378,2008.314
ENSG00000254732,4.688,2.903,0,0,0,0.72,0,0,1.051,0
ENSG00000198561,11416.766,10874.462,7956.25,3274.42,10050.233,3410.682,2424.546,7420.625,10333.633,4753.315
ENSG00000254589,23.441,8.709,5.829,0.817,6.963,3.602,15.771,9.736,17.867,11.208
ENSG00000110031,117.203,69.671,44.965,55.582,77.984,43.939,67.29,43.811,74.622,47.89
ENSG00000186660,2544.482,2274.947,2564.652,1369.11,1813.136,1397.407,1130.263,2590.696,2251.286,1823.887
ENSG00000269570,7.032,4.838,0.833,0.817,4.178,0.72,2.103,3.894,1.051,3.057
ENSG00000242689,46.881,14.515,10.825,4.087,44.562,5.763,0,23.366,6.306,9.17
ENSG00000280010,14.064,10.644,9.159,4.904,13.926,7.203,3.154,16.551,2.102,11.208
ENSG00000156689,0,0,24.98,2.452,0,0,1.051,0,52.551,0
ENSG00000255240,0,0,0,3.27,2.785,0,0,0,0,0
ENSG00000189057,1592.792,486.728,590.37,435.663,646.156,211.772,12.617,1493.471,920.694,940.474
ENSG00000245571,161.74,99.668,150.715,147.946,168.502,129.656,5.257,291.1,137.684,194.616
ENSG00000166801,2578.471,1377.935,1332.287,1733.661,1714.263,1274.234,70.444,2135.06,1403.112,1181.96
ENSG00000110042,33.989,1453.412,3741.228,474.08,30.637,1907.389,93.575,1553.833,927,717.328
ENSG00000197629,39.849,11.612,2.498,0,65.451,3.602,0,7.789,0,1.019
ENSG00000254799,0,0,0.833,0,0,0,0,3.894,0,2.038
ENSG00000214797,0,0,0,0,0,0,0,4.868,2.102,0
ENSG00000254704,0,0,8.327,0,0,0,0,0.974,0,0
ENSG00000110048,3219.573,1708.872,2248.234,1231.79,2992.65,2000.309,1061.922,4089.035,2987,2129.567
ENSG00000255139,7.032,0.968,8.327,5.722,0,9.364,1.051,8.762,14.714,9.17
ENSG00000166889,2672.233,2149.153,1638.713,1020.906,2583.232,1286.479,1538.209,4126.031,2221.857,2324.182
ENSG00000255355,0,0.968,0,0.817,4.178,6.483,2.103,0,3.153,0
ENSG00000166900,2656.997,2028.196,1655.366,893.395,2595.765,2229.369,792.761,2521.571,1485.092,1213.547
ENSG00000254477,5.86,3.871,2.498,0.817,6.963,2.881,1.051,1.947,1.051,2.038
ENSG00000234964,49.225,109.345,726.096,270.552,132.295,216.094,189.253,36.022,109.306,133.48
ENSG00000166902,1052.485,804.118,1619.561,1494.986,1044.433,1197.881,910.519,1515.864,1535.541,1491.716
ENSG00000134827,2.344,0,11.658,1.635,0,0,0,0,1.051,0
ENSG00000110077,17.58,14.515,0,0,97.48,0.72,0,0,0,0
ENSG00000214787,5.86,0.968,2.498,4.904,11.141,5.042,0,3.894,1.051,2.038
ENSG00000110079,17.58,6.774,0,0,44.562,0,0,0,0,0
ENSG00000166926,0,0,0,0,12.533,0,0,0,0,0
ENSG00000166927,8.204,3.871,0,0,25.066,0,1.051,0,0,0
ENSG00000166928,0,0.968,0,0,4.178,0,0,0,0,0
ENSG00000156738,0,0,0,5.722,2.785,5.763,0,0,0,0
ENSG00000204979,0,0,0,21.252,0,0.72,0,0,0,0
ENSG00000166959,0,22.256,0,0,0,2.161,3.154,3.894,1.051,0
ENSG00000166961,3.516,1.935,0,0,6.963,0,0,0,1.051,1.019
ENSG00000255959,1.172,0.968,1.665,0,0,0,1.051,0,4.204,2.038
ENSG00000110104,1010.292,750.897,1280.661,560.722,1381.437,772.176,486.802,597.778,677.908,793.748
ENSG00000183134,0,3.871,1.665,4.087,0,7.203,4.206,0,1.051,1.019
ENSG00000110107,3134.014,3948.984,3354.032,3649.597,3542.718,3988.374,2497.093,6470.411,5494.735,4826.678
ENSG00000257052,0,0.968,5.829,7.356,6.963,10.805,6.308,0.974,3.153,2.038
ENSG00000110108,2469.472,1671.133,1818.572,1451.665,2335.353,1639.433,1934.59,2522.545,3724.816,3109.779
ENSG00000256196,0,1.935,4.163,6.539,4.178,9.364,1.051,4.868,3.153,0
ENSG00000006118,278.944,1178.599,704.447,2368.764,289.656,2637.066,1109.235,1503.207,3515.663,1653.726
ENSG00000110446,1330.257,107.409,1.665,61.303,2299.146,1431.982,3.154,234.633,153.449,245.562
ENSG00000013725,26.957,22.256,4.163,27.791,20.889,86.438,3.154,39.917,60.959,6.114
ENSG00000110448,8.204,4.838,0,0,4.178,0,0,0,0,0
ENSG00000167987,1588.104,1020.872,879.309,638.373,1746.292,674.933,626.639,1531.441,1285.398,982.25
ENSG00000279549,3.516,6.774,1.665,0.817,11.141,2.881,3.154,1.947,3.153,1.019
ENSG00000229859,0,0,0.833,0,1.393,0,0,0,6.306,1.019
ENSG00000229183,0,0,0,0,0,0,0,0,10.51,0
ENSG00000256713,1.172,0.968,0.833,0,1.393,0,0,0,3.153,0
ENSG00000167992,12.892,24.191,0.833,80.921,34.814,136.859,31.542,19.472,148.194,7.133
ENSG00000167986,9357.505,4836.32,7732.26,4911.63,10161.64,6329.391,7154.828,7461.515,8711.908,6680.114
ENSG00000149476,1067.721,931.848,1481.336,1266.12,1231.039,627.393,1082.95,914.191,1366.327,1500.886
ENSG00000162144,924.733,753.8,1234.031,923.638,1238.002,1050.216,793.813,1541.177,979.551,2129.567
ENSG00000279246,3.516,8.709,11.658,8.174,1.393,2.161,24.182,7.789,7.357,7.133
ENSG00000149483,845.035,564.141,788.547,640.008,959.486,862.935,505.727,941.452,886.01,648.04
ENSG00000187049,186.353,215.786,282.278,327.769,257.627,203.849,319.628,480.948,725.204,490.106
ENSG00000149532,4740.87,3811.577,2909.381,1879.972,4569.047,1954.209,2787.281,3203.077,2485.663,1957.367
ENSG00000279632,7.032,0.968,0.833,0,5.57,0.72,2.103,0,1.051,0
ENSG00000256591,8.204,12.579,5.829,13.078,20.889,10.084,8.411,14.604,7.357,5.095
ENSG00000167985,368.018,406.413,353.056,265.648,460.943,387.528,251.286,384.564,501.337,389.232
ENSG00000240823,0,0.968,1.665,5.722,0,2.161,0,0.974,1.051,1.019
ENSG00000162148,11.72,73.541,11.658,9.809,30.637,19.448,85.164,14.604,7.357,11.208
ENSG00000204950,19.925,32.9,60.786,196.988,16.711,391.85,172.431,700.004,55.704,1032.177
ENSG00000011347,159.396,201.271,426.332,103.807,239.523,403.375,153.505,1861.484,285.878,793.748
ENSG00000279878,1.172,0,0.833,0.817,2.785,0,0,6.815,0,0
ENSG00000256443,21.097,2.903,8.327,11.443,6.963,8.644,1.051,7.789,1.051,0
ENSG00000250230,1.172,0,0,0,1.393,2.161,0,14.604,0,1.019
ENSG00000243742,10.548,15.482,17.486,9.809,15.318,20.889,13.668,51.6,19.969,17.322
ENSG00000134780,195.729,250.622,193.182,44.138,245.094,147.664,59.93,147.984,57.806,59.098
ENSG00000124915,0,1.935,0,0,0,0,6.308,0,0,0
ENSG00000124920,148.848,10239.683,81.603,302.43,171.287,7645.403,2627.467,61.336,326.867,452.406
ENSG00000134825,1453.32,1713.71,2165.799,1776.164,1836.81,1521.301,2681.089,2319.067,3842.531,3731.327
ENSG00000168496,1350.181,1534.694,2567.983,2484.832,1348.015,2368.389,1423.606,4166.921,5259.306,4500.62
ENSG00000134824,573.124,948.298,6849.62,13135.28,1133.558,10351.619,3582.145,19976.882,11042.021,21293.628
ENSG00000149485,402.007,1149.569,1478.838,5089.819,672.615,8803.667,1281.666,10105.757,1759.408,7580.85
ENSG00000221968,2716.771,1192.146,496.277,2560.848,2924.413,2704.776,661.335,487.763,604.337,534.939
ENSG00000167994,284.804,359.966,56.622,249.301,382.959,432.188,226.053,77.886,199.694,45.852
ENSG00000167995,410.211,535.111,71.61,35.147,1073.677,339.267,62.033,291.1,616.949,238.43
ENSG00000167996,240629.937,146450.108,31048.112,46445.924,217598.624,165245.584,46674.083,113819.257,220014.314,51783.112
ENSG00000279491,7.032,7.741,13.323,8.174,15.318,12.245,21.028,15.577,3.153,7.133
ENSG00000244176,0,1.935,0,0,4.178,1.441,0,0.974,0,0
ENSG00000255553,0,0.968,0,0,0,4.322,0,0,2.102,0
ENSG00000149503,1367.762,1215.37,1321.462,1601.245,1224.076,1311.69,727.574,1302.65,1206.571,1628.252
ENSG00000168515,0,0.968,0.833,78.468,0,59.786,0,0,0,0
ENSG00000124939,73.838,169.339,7.494,125.059,72.414,1288.64,9.463,93.464,1250.714,136.537
ENSG00000124935,37.505,63.865,1.665,39.234,9.748,278.041,0,40.89,259.602,84.571
ENSG00000110484,59.774,0,0,0,9.748,1.441,0,0,3.153,1.019
ENSG00000197745,0,0,0,0,2.785,2.161,0,0,1.051,7.133
ENSG00000255213,174.633,138.374,171.532,97.268,160.146,95.802,226.053,147.011,119.816,223.146
ENSG00000255118,0,1.935,0,0.817,0,5.763,3.154,1.947,9.459,10.189
ENSG00000162174,1547.083,2399.774,189.851,1743.469,765.918,2944.64,821.149,2536.175,4850.459,5943.427
ENSG00000254454,23.441,31.932,26.646,17.982,6.963,23.05,11.565,25.313,25.224,9.17
ENSG00000255126,1.172,2.903,0.833,0,0,2.161,1.051,0.974,1.051,7.133
ENSG00000149021,0,0,0.833,0.817,0,0,121.963,0,80.929,2.038
ENSG00000124942,32121.887,27417.423,5343.303,6396.808,26258.445,6498.665,11941.887,4469.704,4385.908,3490.859
ENSG00000255508,1.172,3.871,3.331,2.452,1.393,2.161,2.103,5.841,3.153,0
ENSG00000149016,255.503,229.333,432.161,353.108,328.648,280.202,228.155,468.292,590.673,558.374
ENSG00000149480,3977.877,3921.889,4747.937,3060.267,4145.704,3435.893,1356.316,4945.785,4555.123,4127.691
ENSG00000149499,1517.782,1334.391,2959.342,641.642,1930.113,556.082,662.387,1057.308,392.031,823.297
ENSG00000254964,1.172,0,0,0.817,0,2.161,0,0,1.051,0
ENSG00000149489,80.87,101.603,297.266,20.434,105.836,50.422,22.08,61.336,32.582,41.776
ENSG00000149541,1237.666,1737.901,1657.032,493.697,2059.622,811.793,788.556,1031.021,1471.429,1885.023
ENSG00000089597,22485.438,13868.374,12921.517,13160.618,19355.438,12531.287,9365.938,14246.392,23431.45,15755.736
ENSG00000185085,1024.356,1097.316,1204.054,654.721,1276.994,744.804,537.269,1233.525,1443.051,1505.981
ENSG00000278615,0,2.903,5.829,1.635,5.57,4.322,1.051,4.868,2.102,5.095
ENSG00000162194,105.483,40.641,155.711,154.485,118.369,67.709,49.416,167.456,27.327,37.7
ENSG00000214756,192.213,128.698,371.375,101.355,314.723,74.913,127.22,166.482,117.714,210.919
ENSG00000204922,911.841,721.868,1310.637,745.45,1019.367,817.555,307.011,1240.341,1269.633,1608.893
ENSG00000162191,2740.211,2344.618,2606.286,1809.677,3020.501,2472.835,1257.483,2288.886,2486.714,2194.778
ENSG00000177363,2.344,2.903,2.498,4.087,1.393,2.161,0,3.894,3.153,6.114
ENSG00000168000,103.139,47.415,94.093,70.295,80.77,61.227,51.519,97.358,40.99,115.139
ENSG00000234857,5.86,11.612,4.996,3.27,1.393,4.322,1.051,6.815,10.51,7.133
ENSG00000162188,7.032,0.968,6.661,4.087,2.785,5.763,7.36,6.815,4.204,1.019
ENSG00000214753,2194.044,3467.094,2269.884,1657.644,2255.976,1881.458,1388.909,3468.865,3606.051,3417.496
ENSG00000162222,358.642,461.57,602.027,359.647,515.254,446.594,458.414,719.475,773.551,614.416
ENSG00000185670,346.922,179.015,181.524,165.111,317.508,146.944,146.146,270.655,278.52,174.237
ENSG00000168002,1835.402,1617.912,2820.285,1383.005,1889.728,1722.269,805.378,1947.159,1472.48,1854.455
ENSG00000267811,3.516,2.903,7.494,6.539,4.178,1.441,2.103,10.709,10.51,4.076
ENSG00000162227,712.596,525.434,823.52,619.573,848.08,537.354,246.029,711.687,430.918,520.674
ENSG00000168569,689.155,815.73,802.703,871.326,693.504,666.29,242.875,536.442,851.327,508.447
ENSG00000269176,42.193,61.93,86.599,103.807,71.021,68.43,12.617,73.992,80.929,39.738
ENSG00000185475,1064.205,1196.984,1066.662,1384.64,1530.443,1482.404,553.04,1353.276,3459.959,1726.07
ENSG00000162231,2151.851,2042.711,1733.638,1894.684,2268.509,1545.792,1110.286,1862.458,1308.52,989.382
ENSG00000274066,2.344,0,0,0,4.178,0,2.103,0.974,0,0
ENSG00000162236,1715.855,1309.232,1038.351,783.866,1920.365,1153.221,602.457,1748.549,1448.306,1170.752
ENSG00000269463,2.344,0,5.829,2.452,2.785,2.161,0,4.868,2.102,0
ENSG00000252361,1.172,2.903,0,3.27,5.57,0,0,1.947,1.051,0
ENSG00000256690,3.516,5.806,4.996,0,4.178,0.72,0,4.868,6.306,2.038
ENSG00000133316,1404.095,1147.634,1665.359,1109.183,1910.617,1433.423,523.601,1356.197,1164.531,919.076
ENSG00000255717,2927.737,1552.112,3346.538,1050.332,3925.677,844.927,1300.591,2402.795,532.867,843.675
ENSG00000277846,11.72,0.968,5.829,0,11.141,1.441,1.051,1.947,0,1.019
ENSG00000168003,6291.469,4021.558,6983.681,2523.249,7553.342,5614.12,1497.204,6985.434,4735.898,4918.382
ENSG00000168539,8.204,0,1.665,153.667,12.533,11.525,0,1.947,0,0
ENSG00000257002,1.172,0.968,0,1.635,5.57,0,0,0,0,0
ENSG00000256041,4.688,0.968,0,0,0,0,0,0,0,0
ENSG00000168004,0,0,0,0.817,4.178,0.72,1.051,3.894,2.102,5.095
ENSG00000275598,0,0,0,4.087,0,0,0,0,0,0
ENSG00000133321,1656.082,1081.834,53.291,8.991,2410.552,70.591,253.389,396.247,778.806,153.859
ENSG00000133328,50.397,40.641,4.163,0.817,64.059,12.966,8.411,18.498,3.153,0
ENSG00000176485,3888.803,866.048,116.575,140.589,5662.221,1964.294,350.119,2326.856,463.5,980.212
ENSG00000184743,7038.054,2823.606,3053.435,1414.883,4527.27,2423.133,1589.728,1774.836,2130.418,2441.36
ENSG00000270269,1.172,0.968,0,0,0,3.602,0,1.947,4.204,0
ENSG00000133318,6870.453,5060.815,7087.766,4811.092,6187.223,6527.477,2667.421,10306.315,7497.98,8920.744
ENSG00000188070,339.889,403.51,507.102,514.949,473.476,360.157,254.441,656.193,705.235,443.235
ENSG00000168005,1079.442,1165.052,737.754,921.186,1304.845,967.38,624.536,1343.54,1791.99,1649.65
ENSG00000256280,1.172,4.838,0.833,0,0,2.161,0,2.921,0,1.019
ENSG00000072518,2832.802,3117.772,3079.248,1169.669,3427.134,1478.803,744.397,2473.866,2357.439,1733.202
ENSG00000167771,120.719,179.015,1716.985,244.396,239.523,365.919,173.482,569.544,75.673,855.902
ENSG00000110583,1295.096,702.515,1931.816,1013.55,1221.291,929.204,536.218,1413.638,670.551,680.646
ENSG00000207200,0,0,4.163,0,0,0.72,1.051,0,0,0
ENSG00000176340,3343.808,3771.904,4928.629,2852.653,3744.641,4085.616,1927.23,4064.695,6460.623,7933.4
ENSG00000167770,3350.84,3775.774,3499.751,2314.817,3615.132,2649.312,1174.422,2982.075,3607.102,2843.838
ENSG00000133315,432.48,401.575,865.986,608.947,660.082,883.824,352.222,652.298,318.459,1007.723
ENSG00000126500,0,0.968,2.498,98.085,0,2.161,2.103,8.762,3.153,5.095
ENSG00000256341,3.516,1.935,19.984,6.539,1.393,2.161,3.154,2.921,3.153,4.076
ENSG00000168439,10077.133,5892.995,6943.712,3151.813,7904.271,5911.609,2749.431,7977.512,6521.582,9258.011
ENSG00000149781,127.752,54.188,37.471,10.626,253.449,12.966,24.182,101.252,0,47.89
ENSG00000149743,1092.334,1077.963,1009.207,850.891,1165.588,678.535,285.983,799.309,1039.459,729.555
ENSG00000149761,1585.76,1362.453,1456.356,841.083,1508.162,957.296,502.573,1229.631,1209.725,1133.052
ENSG00000256116,14.064,15.482,13.323,13.895,20.889,28.092,11.565,33.102,10.51,27.511
ENSG00000110011,736.036,954.104,881.807,546.009,1169.765,473.246,953.627,752.577,1356.867,783.558
ENSG00000173511,2829.286,2625.237,3193.325,2321.356,2865.925,2763.121,1438.325,2236.313,1529.235,3089.4
ENSG00000173486,2161.227,2093.029,2394.786,1215.442,2320.034,2087.467,987.272,1999.733,2701.123,1852.417
ENSG00000173457,3873.567,5808.809,7861.325,1573.454,4521.7,1775.572,1512.975,2199.317,3894.031,3364.511
ENSG00000256940,135.956,77.412,143.221,32.695,94.695,44.659,28.388,37.97,77.776,39.738
ENSG00000257086,62.118,43.544,61.618,26.974,91.91,32.414,47.313,53.547,22.071,46.871
ENSG00000149782,2203.421,1622.751,1617.063,1403.44,2320.034,970.982,573.017,859.671,919.643,762.161
ENSG00000002330,1661.942,1618.88,1473.842,862.335,1744.9,1314.571,590.891,991.104,1255.969,1182.979
ENSG00000173264,840.347,877.659,702.781,863.97,1077.855,787.302,536.218,611.408,802.98,480.936
ENSG00000173153,1179.064,1651.78,2921.039,613.034,1501.199,1662.483,682.363,1457.449,606.439,1642.517
ENSG00000173113,3258.25,3973.175,4524.779,2951.555,3776.671,3417.165,1894.636,3021.991,4802.112,4051.271
ENSG00000126432,4022.415,7751.852,13528.54,2788.08,4918.584,7918.402,3799.787,6940.65,9611.582,8709.826
ENSG00000168071,226.202,190.627,334.737,8.991,257.627,44.659,110.398,183.033,43.092,95.78
